InstitutionalRole	PrimaryDomain	OrgName	OrgType	CountryName	CountryISO	WDSOrg	WDSMembership	WDSOrgLat	WDSOrgLong
Advisor/Consultant	NULL	Food and Agriculture Organization of the United Nations	Other (please specify) - obligatory	Italy	ITA			48.87452	2.347273
Advisor/Consultant	Science Policy	J.E. Halliwell Associates Inc. 	Small and Medium Enterprise	Canada	CAN			38.78464	-76.5387
Advisor/Consultant	Data sharing policies	Origin Editorial	Small and Medium Enterprise	Canada	CAN			49.0139	-57.5987
Advisor/Consultant	NULL	Pan American Health Organization / World Health Organization	Government/Public Services	United States	USA			39.06325	-77.1124
Advisor/Consultant	NULL	NORCE - Norwegian research Centre AS	Academia/Research	Norway	NOR			39.06325	-77.1124
Advisor/Consultant	NULL	Federation of Finnish Learned Society	Government/Public Services	Finland	FIN			39.06325	-77.1124
Advisor/Consultant	NULL	University of Helsinki	Academia/Research	Finland	FIN			39.06325	-77.1124
Advisor/Consultant	Open Access/Data Policy; Legal Aspects	Helmholtz Association	Academia/Research	Germany	DEU			52.08207	4.3271
Advisor/Consultant	Data Science in healthcare	MetaSys Group	IT Consultancy/Development	United States	USA			52.08207	4.3271
Advisor/Consultant	NULL	Privado	IT Consultancy/Development	Brazil	BRA			52.532	13.382
Advisor/Consultant	NULL	Independent professional	Other (please specify) - obligatory	Ireland {Republic}	IRL			0	0
Advisor/Consultant	open data	Jailbreak	Small and Medium Enterprise	France	FRA			51.2334	2.92988
Advisor/Consultant	Open Data, Agricultural Data	Self-Employed 	Other (please specify) - obligatory	Greece	GRC			51.2334	2.92988
Advisor/Consultant	NULL	UiT The Arctic University of Norway	Academia/Research	Norway	NOR			51.2334	2.92988
Advisor/Consultant	NULL	Self	Small and Medium Enterprise	United States	USA			47.66134	-122.313
Advisor/Consultant	Strategy	University of Illinois at Urbana Champaign	Academia/Research	United States	USA			47.66134	-122.313
Advisor/Consultant	NULL	EUROBYTE SOFTWARE s.r.o.	Small and Medium Enterprise	Czech Republic	CZE			47.66134	-122.313
Advisor/Consultant	NULL	NIBIO (Norwegian Institute of Bioeconomy Research)	Academia/Research	Norway	NOR			47.66134	-122.313
Advisor/Consultant	Information Governance	Carrboro Data and Electric	IT Consultancy/Development	United States	USA			47.66134	-122.313
Advisor/Consultant	NULL	GUASCH Consulting	IT Consultancy/Development	Belgium	BEL			47.66134	-122.313
Advisor/Consultant	Personvern, prosjektstøtte	Universitetet i Agder	Academia/Research	Norway	NOR			#N/A	#N/A
Advisor/Consultant	Meteorology	University of Oklahoma Libraries	Academia/Research	United States	USA			#N/A	#N/A
Advisor/Consultant	NULL	The University of Copenhagen	Academia/Research	Denmark	DNK			#N/A	#N/A
Advisor/Consultant	NULL	Government of Sao Tome and Principe	Government/Public Services	Portugal	PRT			36.35394	127.3813
Advisor/Consultant	Research administration	Uppsala University	Academia/Research	Sweden	SWE			36.35394	127.3813
Advisor/Consultant	Electrical and Biomedical Engineering	BioSig Technologies Inc.	Large Enterprise	United States	USA			36.35394	127.3813
Advisor/Consultant	Computing and Informatics	Ambo University/Woliso Campus,and The Carpentry	Academia/Research	Ethiopia	ETH			36.35394	127.3813
Advisor/Consultant	Big Data & Particle Physics	SURF	Government/Public Services	Netherlands	NLD			36.35394	127.3813
Advisor/Consultant	NULL	Univerity of Oslo	Academia/Research	Norway	NOR			36.35394	127.3813
Advisor/Consultant	NULL	Canadian Institute for Health Information	Other (please specify) - obligatory	Canada	CAN			36.35394	127.3813
Advisor/Consultant	Data Science	IGDORE	Other (please specify) - obligatory	Italy	ITA			36.35394	127.3813
Advisor/Consultant	Ecological impacts of global climate change	Massive Connections	Small and Medium Enterprise	United States	USA			36.35394	127.3813
Advisor/Consultant	Data Science	BeeMetrix	Other (please specify) - obligatory	France	FRA			36.35394	127.3813
Advisor/Consultant	NULL	Silicon Guru Ltd	Small and Medium Enterprise	United Kingdom	GBR			36.35394	127.3813
Advisor/Consultant	NULL	Self	Other (please specify) - obligatory	India	IND			36.35394	127.3813
Advisor/Consultant	Physical Chemistry	Pennsylvania Bio Nano Systems LLC	IT Consultancy/Development	United States	USA			36.35394	127.3813
Advisor/Consultant	NULL	Rightpoint Information Services Ltd	Small and Medium Enterprise	Kenya	KEN			36.35394	127.3813
Advisor/Consultant	Water	GFA Consulting Group	Large Enterprise	Zambia	ZMB			36.35394	127.3813
Advisor/Consultant	Earth Observation by satellites, Oceanography	AGROPOLIS INTERNATIONAL	Government/Public Services	France	FRA			36.35394	127.3813
Advisor/Consultant	NULL	ZBW	Government/Public Services	Germany	DEU			36.35394	127.3813
Advisor/Consultant	Medicinal Chemistry/Biochemistry, Drug Discovery	OSPF(Open Source Pharma Foundation)	Other (please specify) - obligatory	India	IND			36.35394	127.3813
Advisor/Consultant	NULL	Norwegian Centre for Research Data	Academia/Research	Norway	NOR			36.35394	127.3813
Advisor/Consultant	'omics data analysis	Genedata AG	Small and Medium Enterprise	Switzerland	CHE			36.35394	127.3813
Advisor/Consultant	NULL	The University of Sydney	Academia/Research	Australia	AUS			36.35394	127.3813
Advisor/Consultant	NULL	University of Sydney	Academia/Research	Australia	AUS			36.35394	127.3813
Advisor/Consultant	NULL	Goethe-Universität, Frankfurt am Main	Academia/Research	Germany	DEU			36.35394	127.3813
Advisor/Consultant	NULL	Arhiv družboslovnih podatkov	Academia/Research	Slovenia	SVN			36.35394	127.3813
Advisor/Consultant	NULL	University of Oslo Library	Academia/Research	Norway	NOR			36.35394	127.3813
Advisor/Consultant	Research Outputs reporting	Researchfish Ltd	Small and Medium Enterprise	United Kingdom	GBR			36.35394	127.3813
Advisor/Consultant	Mathematics, Ocean Science	OMS Tech, Inc.	IT Consultancy/Development	United States	USA			36.35394	127.3813
Advisor/Consultant	NULL	Phyn-kruse global Ltd 	IT Consultancy/Development	Nigeria	NGA			36.35394	127.3813
Advisor/Consultant	Geospatial interoperability engineering	Tumbling Walls LLC	IT Consultancy/Development	United States	USA			36.35394	127.3813
Advisor/Consultant	NULL	Deltares	Academia/Research	Netherlands	NLD			36.35394	127.3813
Advisor/Consultant	NULL	Technopolis Group	IT Consultancy/Development	Germany	DEU			36.35394	127.3813
Advisor/Consultant	NULL	UiT The Arctic University of Norway	Academia/Research	Norway	NOR			36.35394	127.3813
Advisor/Consultant	Open Access	Nord University	Academia/Research	Norway	NOR			36.35394	127.3813
Advisor/Consultant	NULL	National Institutes of Health	Government/Public Services	United States	USA			36.35394	127.3813
Advisor/Consultant	Research information/open science	Crossref	Other (please specify) - obligatory	United Kingdom	GBR			39.00461	-76.8757
Advisor/Consultant	NULL	University of Turku	Academia/Research	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	NULL	NMBU	Academia/Research	Norway	NOR			39.00461	-76.8757
Advisor/Consultant	Public Sector Information	Independent	IT Consultancy/Development	Spain	ESP			39.00461	-76.8757
Advisor/Consultant	NULL	University of Bergen	Academia/Research	Norway	NOR			39.00461	-76.8757
Advisor/Consultant	NULL	CSC - IT Center for Science	Small and Medium Enterprise	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	Data management	Digital Curation Centre	Academia/Research	United Kingdom	GBR			39.00461	-76.8757
Advisor/Consultant	NULL	UWA and private	Academia/Research	Australia	AUS			39.00461	-76.8757
Advisor/Consultant	NULL	CSC - IT Center for Science Ltd	IT Consultancy/Development	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	Information and Business Management	Mindful Consumer Essentials	Small and Medium Enterprise	Trinidad & Tobago	TTO			39.00461	-76.8757
Advisor/Consultant	Organizational change, mapping change	Norwegian Centre for Research Data NSD 	Government/Public Services	Norway	NOR			39.00461	-76.8757
Advisor/Consultant	STRATEGIC COMMUNICATIONS	BUEHLER STRATEGIES	Small and Medium Enterprise	United States	USA			39.00461	-76.8757
Advisor/Consultant	Research data management	Australian Research Data Commons	Other (please specify) - obligatory	Australia	AUS			39.00461	-76.8757
Advisor/Consultant	NULL	CSC - IT Center for Science	Government/Public Services	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	Natural Sciences	Aalto University	Academia/Research	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	NULL	Aalto University	Academia/Research	Finland	FIN			39.00461	-76.8757
Advisor/Consultant	Information Science	Fundação Oswaldo Cruz	Government/Public Services	Brazil	BRA			39.00461	-76.8757
Advisor/Consultant	Computational Biology	OpenScienceKE	Academia/Research	Kenya	KEN			39.978573	-105.274966
Advisor/Consultant	NULL	Basel University	Academia/Research	Germany	DEU			39.978573	-105.274966
Advisor/Consultant	NULL	University of South-Eastern Norway	Academia/Research	Norway	NOR			39.978573	-105.274966
Advisor/Consultant	NULL	Cancer Registry of Norway	Government/Public Services	Norway	NOR			39.978573	-105.274966
Advisor/Consultant	NULL	Value Chain Development Programme	Government/Public Services	Nigeria	NGA			39.978573	-105.274966
Advisor/Consultant	NULL	University of Oslo	Academia/Research	Norway	NOR			39.978573	-105.274966
Advisor/Consultant	NULL	University of Oslo	Academia/Research	Norway	NOR			39.978573	-105.274966
Advisor/Consultant	NULL	University of Burundi	Academia/Research	Burundi	BDI			39.978573	-105.274966
Advisor/Consultant	NULL	PwC	IT Consultancy/Development	Belgium	BEL			39.978573	-105.274966
Advisor/Consultant	NULL	University of Southern Denmark	Academia/Research	Denmark	DNK			39.978573	-105.274966
Advisor/Consultant	Geoinformatics, Information Retrieval, Search Engines	Independent Consultant	IT Consultancy/Development	Ireland {Republic}	IRL			51.56667508	-1.785090104
Advisor/Consultant	Sustainable Urban Planning	National Academy of ENgineering and Habitat	Academia/Research	Venezuela	VEN			51.56667508	-1.785090104
Advisor/Consultant	NULL	University of Oslo	Academia/Research	Norway	NOR			-25.75506515	28.27648816
Advisor/Consultant	NULL	AARNet	Small and Medium Enterprise	Australia	AUS			-25.75506515	28.27648816
Advisor/Consultant	Multidisciplinary Digital Marketing, Accounting, Finance, SEO Management, DB Design	Fundación ASPAYM Castilla y León	Other (please specify) - obligatory	Spain	ESP			60.400179	5.306016
Advisor/Consultant	Machine Learning	Derwen, Inc.	IT Consultancy/Development	United States	USA			60.400179	5.306016
Advisor/Consultant	NULL	AAA	Academia/Research	Afghanistan	AFG			60.400179	5.306016
Advisor/Consultant	NULL	MyFarmbase Africa	Academia/Research	Nigeria	NGA			60.400179	5.306016
Advisor/Consultant	NULL	Rutgers University	Academia/Research	United States	USA			60.400179	5.306016
Advisor/Consultant	NULL	University of Oslo	Academia/Research	Norway	NOR			60.400179	5.306016
Advisor/Consultant	NULL	Victoria University of Wellington	Academia/Research	New Zealand	NZL			60.400179	5.306016
Advisor/Consultant	HPC/eResearch Community Dev't - Sustainable Energy (Buildings & Data Centre) 	eResearch Network for South-East Asia (eRSEA)	Academia/Research	Australia	AUS			60.400179	5.306016
Advisor/Consultant	NULL	Nokia Co.	Large Enterprise	Finland	FIN			60.400179	5.306016
Advisor/Consultant	eResearch, Digital Humanities, Research Data Management, Digital Cultural Heritage, Digital Preservation	Independent	IT Consultancy/Development	Australia	AUS			60.400179	5.306016
Advisor/Consultant	Entrepreneurship	Nord University	Academia/Research	Norway	NOR			60.400179	5.306016
Advisor/Consultant	Sociology, Social Epidemiology	Independent Māori Statutory Board	Government/Public Services	New Zealand	NZL			39.98395	116.3158
Advisor/Consultant	NULL	James Cook University	Academia/Research	Australia	AUS			39.98395	116.3158
Advisor/Consultant	NULL	Frankfurt University of Applied Sciences	Academia/Research	Germany	DEU			39.98395	116.3158
Advisor/Consultant	scholarly communication	SPARC (the Scholarly Publishing and Academic Resources Coalition)	Other (please specify) - obligatory	United States	USA			35.91155103	-79.0477721
Advisor/Consultant	Research infrastructures	The Research Council of Norway	Policy/Funding Agency	Norway	NOR			35.91155103	-79.0477721
Advisor/Consultant	Research Data Management	University of St Andrews	Academia/Research	United Kingdom	GBR			35.91155103	-79.0477721
Advisor/Consultant	Visiting Fellow - Scholarly Communication	Australian Centre for the Public Awareness of Science & Scholarly Communication Consultant	Academia/Research	Australia	AUS			35.91155103	-79.0477721
Advisor/Consultant	ICT	eResearch Futures P/L	IT Consultancy/Development	Australia	AUS			48.47134	-123.3
Advisor/Consultant	Bibliometrics - Open Access - Archaeology	KU Leuven	Academia/Research	Belgium	BEL			48.47134	-123.3
Advisor/Consultant	HPC	EPCC, University of Edinburgh	Academia/Research	United Kingdom	GBR			48.47134	-123.3
Advisor/Consultant	Data protection, privacy, 	University of Agder	Academia/Research	Norway	NOR			48.47134	-123.3
Advisor/Consultant	NULL	CSIRO	Government/Public Services	Australia	AUS			48.47134	-123.3
Advisor/Consultant	NULL	Access 2 Perspectives	Academia/Research	Germany	DEU			48.47134	-123.3
Advisor/Consultant	Religion	TWMF TANELLE WELFF MINISTRIES & FOUNDATION	Policy/Funding Agency	South Africa	ZAF			48.47134	-123.3
Advisor/Consultant	NULL	ifrj	Government/Public Services	Brazil	BRA			48.47134	-123.3
Advisor/Consultant	Participatory Development and Ethics	Independent Consultant	Other (please specify) - obligatory	Australia	AUS			48.47134	-123.3
Advisor/Consultant	Languages/Literature	Independent	Other (please specify) - obligatory	Greece	GRC			48.47134	-123.3
Advisor/Consultant	Software Development	CSIRO	Government/Public Services	Australia	AUS			37.9809	23.734
Advisor/Consultant	MRI	Odd-e	IT Consultancy/Development	Singapore	SGP			37.9809	23.734
Advisor/Consultant	Law	INRAE	Academia/Research	France	FRA			37.9809	23.734
Advisor/Consultant	Health data	Timelex	Small and Medium Enterprise	Belgium	BEL			37.9809	23.734
Advisor/Consultant	Neurology	CHU ST ETIENNE	Government/Public Services	France	FRA			37.9809	23.734
Advisor/Consultant	Computer Science and Public Health	Consultant	Other (please specify) - obligatory	United States	USA			39.02781	-77.1431
Advisor/Consultant	Public Health	Counties Manukau Health DHB	Government/Public Services	New Zealand	NZL			39.02781	-77.1431
Advisor/Consultant	NULL	University of Agder	Academia/Research	Norway	NOR			39.02781	-77.1431
Advisor/Consultant	NULL	UCL 	Academia/Research	United Kingdom	GBR			39.02781	-77.1431
Advisor/Consultant	NULL	Aalborg University Library	IT Consultancy/Development	Denmark	DNK			39.02781	-77.1431
Advisor/Consultant	Clinical Bioinformatic, Data Science	CLAAUDIA, Aalborg University	Academia/Research	Denmark	DNK			39.02781	-77.1431
Advisor/Consultant	Biotechnology law	Univeristy of Luxembourg	Academia/Research	Luxembourg	LUX			39.02781	-77.1431
